year_film,year_ceremony,ceremony,category,name,film,winner,date,reducedString,tconst,primaryTitle,originalTitle
1992,1993,65,ACTOR IN A SUPPORTING ROLE,Al Pacino,Glengarry Glen Ross,False,1992,glengarry glen ross,tt0104348,Glengarry Glen Ross,Glengarry Glen Ross
1992,1993,65,ACTOR IN A SUPPORTING ROLE,David Paymer,Mr. Saturday Night,False,1992,mr saturday night,tt0104928,Mr. Saturday Night,Mr. Saturday Night
1992,1993,65,ACTRESS IN A LEADING ROLE,Catherine Deneuve,Indochine,False,1992,indochine,tt0104507,Indochine,Indochine
1992,1993,65,ACTRESS IN A LEADING ROLE,Mary McDonnell,Passion Fish,False,1992,passion fish,tt0105107,Passion Fish,Passion Fish
1992,1993,65,ACTRESS IN A LEADING ROLE,Michelle Pfeiffer,Love Field,False,1992,love field,tt0104765,Love Field,Love Field
1992,1993,65,ACTRESS IN A LEADING ROLE,Susan Sarandon,Lorenzo's Oil,False,1992,lorenzos oil,tt0104756,Lorenzo's Oil,Lorenzo's Oil
1992,1993,65,ACTRESS IN A LEADING ROLE,Emma Thompson,Howards End,True,1992,howards end,tt0104454,Howards End,Howards End
1992,1993,65,ACTRESS IN A SUPPORTING ROLE,Judy Davis,Husbands and Wives,False,1992,husbands and wives,tt0104466,Husbands and Wives,Husbands and Wives
1992,1993,65,ACTRESS IN A SUPPORTING ROLE,Joan Plowright,Enchanted April,False,1992,enchanted april,tt0101811,Enchanted April,Enchanted April
1992,1993,65,ACTRESS IN A SUPPORTING ROLE,Miranda Richardson,Damage,False,1992,damage,tt0104237,Damage,Damage
1992,1993,65,ACTRESS IN A SUPPORTING ROLE,Marisa Tomei,My Cousin Vinny,True,1992,my cousin vinny,tt0104952,My Cousin Vinny,My Cousin Vinny
1992,1993,65,ART DIRECTION,Art Direction:  Thomas Sanders;  Set Decoration:  Garrett Lewis,Bram Stoker's Dracula,False,1992,bram stokers dracula,tt0103874,Bram Stoker's Dracula,Bram Stoker's Dracula
1992,1993,65,ART DIRECTION,Art Direction:  Ferdinando Scarfiotti;  Set Decoration:  Linda DeScenna,Toys,False,1992,toys,tt0105629,Toys,Toys
1992,1993,65,CINEMATOGRAPHY,Stephen H. Burum,Hoffa,False,1992,hoffa,tt0104427,Hoffa,Hoffa
1992,1993,65,CINEMATOGRAPHY,Robert Fraisse,The Lover,False,1992,lover,tt21059394,Lover,Lover
1992,1993,65,CINEMATOGRAPHY,Robert Fraisse,The Lover,False,1992,lover,tt2439434,The Lover,The Lover
1992,1993,65,CINEMATOGRAPHY,Philippe Rousselot,A River Runs through It,True,1992,a river runs through it,tt0105265,A River Runs Through It,A River Runs Through It
1992,1993,65,DIRECTING,Robert Altman,The Player,False,1992,player,tt0105151,The Player,The Player
1992,1993,65,DIRECTING,Robert Altman,The Player,False,1992,player,tt12211666,Player,Player
1992,1993,65,DOCUMENTARY (Feature),"David Haugland, Producer",Changing Our Minds: The Story of Dr. Evelyn Hooker,False,1992,changing our minds story of dr evelyn hooker,tt0103938,Changing Our Minds: The Story of Dr. Evelyn Hooker,Changing Our Minds: The Story of Dr. Evelyn Hooker
1992,1993,65,DOCUMENTARY (Feature),"Margaret Smilow and Roma Baran, Producers",Music for the Movies: Bernard Herrmann,False,1992,music for movies bernard herrmann,tt0104946,Music for the Movies: Bernard Herrmann,Music for the Movies: Bernard Herrmann
1992,1993,65,DOCUMENTARY (Feature),"Barbara Trent and David Kasper, Producers",The Panama Deception,True,1992,panama deception,tt0105089,The Panama Deception,The Panama Deception
1992,1993,65,FILM EDITING,Frank J. Urioste,Basic Instinct,False,1992,basic instinct,tt0103772,Basic Instinct,Basic Instinct
1992,1993,65,FOREIGN LANGUAGE FILM,Belgium,Daens,False,1992,daens,tt0104046,Daens,Daens
1992,1993,65,FOREIGN LANGUAGE FILM,Uruguay,A Place in the World,False,1992,a place in world,tt13621676,A Place in the World,A Place in the World
1992,1993,65,FOREIGN LANGUAGE FILM,Germany,Schtonk!,False,1992,schtonk,tt0105328,Schtonk,Schtonk
1992,1993,65,MAKEUP,"Ve Neill, Ronnie Specter, Stan Winston",Batman Returns,False,1992,batman returns,tt0103776,Batman Returns,Batman Returns
1992,1993,65,MUSIC (Original Score),Alan Menken,Aladdin,True,1992,aladdin,tt0103639,Aladdin,Aladdin
1992,1993,65,MUSIC (Original Song),Music by Robert Kraft; Lyric by Arne Glimcher,The Mambo Kings,False,1992,mambo kings,tt0104802,The Mambo Kings,The Mambo Kings
1992,1993,65,MUSIC (Original Song),Music by David Foster; Lyric by Linda Thompson,The Bodyguard,False,1992,bodyguard,tt0103855,The Bodyguard,The Bodyguard
1992,1993,65,MUSIC (Original Song),Music by David Foster; Lyric by Linda Thompson,The Bodyguard,False,1992,bodyguard,tt0493573,Bodyguard,Bodyguard
1992,1993,65,SHORT FILM (Animated),Peter Lord,Adam,False,1992,adam,tt0092503,A.D.A.M.,A.D.A.M.
1992,1993,65,SHORT FILM (Animated),Peter Lord,Adam,False,1992,adam,tt0133336,Adam,Adam
1992,1993,65,SHORT FILM (Animated),Peter Lord,Adam,False,1992,adam,tt5269918,Human,Adam
1992,1993,65,SHORT FILM (Animated),Paul Berry,The Sandman,False,1992,sandman,tt0108038,Sandman,Sandman
1992,1993,65,SHORT FILM (Animated),Paul Berry,The Sandman,False,1992,sandman,tt0114334,The Sandman,The Sandman
1992,1993,65,SHORT FILM (Animated),Barry J.C. Purves,Screen Play,False,1992,screen play,tt0147383,Screen Play,Screen Play
1992,1993,65,SHORT FILM (Live Action),"Jonathan Darby, Jana Sue Memel",Contact,False,1992,contact,tt0118884,Contact,Contact
1992,1993,65,SHORT FILM (Live Action),"Jonathan Darby, Jana Sue Memel",Contact,False,1992,contact,tt0181414,Contact!,Contact!
1992,1993,65,SHORT FILM (Live Action),Matt Palmieri,Cruise Control,False,1992,cruise control,tt10727130,Cruise Control,Cruise Control
1992,1993,65,SHORT FILM (Live Action),Christian M. Taylor,The Lady in Waiting,False,1992,lady in waiting,tt0110295,Lady in Waiting,Lady in Waiting
1992,1993,65,SHORT FILM (Live Action),Sam Karmann,Omnibus,True,1992,omnibus,tt0165410,Omnibus,Omnibus
1992,1993,65,SHORT FILM (Live Action),"Kenneth Branagh, David Parfitt",Swan Song,False,1992,swan song,tt10832274,Swan Song,Swan Song
1992,1993,65,SOUND,"Don Mitchell, Frank A. Montaño, Rick Hart, Scott Smith",Under Siege,False,1992,under siege,tt0105690,Under Siege,Under Siege
1992,1993,65,VISUAL EFFECTS,"Ken Ralston, Doug Chiang, Doug Smythe, Tom Woodruff, Jr.",Death Becomes Her,True,1992,death becomes her,tt0104070,Death Becomes Her,Death Becomes Her
1993,1994,66,ACTOR IN A LEADING ROLE,Daniel Day-Lewis,In the Name of the Father,False,1993,in name of father,tt0107207,In the Name of the Father,In the Name of the Father
1993,1994,66,ACTOR IN A LEADING ROLE,Laurence Fishburne,What's Love Got to Do with It,False,1993,whats love got to do with it,tt0108551,What's Love Got to Do with It,What's Love Got to Do with It
1993,1994,66,ACTOR IN A LEADING ROLE,Laurence Fishburne,What's Love Got to Do with It,False,1993,whats love got to do with it,tt13430858,What's Love Got to Do with It?,What's Love Got to Do with It?
1993,1994,66,ACTOR IN A LEADING ROLE,Tom Hanks,Philadelphia,True,1993,philadelphia,tt0107818,Philadelphia,Philadelphia
1993,1994,66,ACTOR IN A LEADING ROLE,Anthony Hopkins,The Remains of the Day,False,1993,remains of day,tt0107943,The Remains of the Day,The Remains of the Day
1993,1994,66,ACTOR IN A LEADING ROLE,Liam Neeson,Schindler's List,False,1993,schindlers list,tt0108052,Schindler's List,Schindler's List
1993,1994,66,ACTOR IN A SUPPORTING ROLE,Leonardo DiCaprio,What's Eating Gilbert Grape,False,1993,whats eating gilbert grape,tt0108550,What's Eating Gilbert Grape,What's Eating Gilbert Grape
1993,1994,66,ACTOR IN A SUPPORTING ROLE,Tommy Lee Jones,The Fugitive,True,1993,fugitive,tt0106977,The Fugitive,The Fugitive
1993,1994,66,ACTOR IN A SUPPORTING ROLE,Tommy Lee Jones,The Fugitive,True,1993,fugitive,tt14372664,Fugitive,Fugitive
1993,1994,66,ACTOR IN A SUPPORTING ROLE,John Malkovich,In the Line of Fire,False,1993,in line of fire,tt0107206,In the Line of Fire,In the Line of Fire
1993,1994,66,ACTRESS IN A LEADING ROLE,Stockard Channing,Six Degrees of Separation,False,1993,six degrees of separation,tt0108149,Six Degrees of Separation,Six Degrees of Separation
1993,1994,66,ACTRESS IN A LEADING ROLE,Holly Hunter,The Piano,True,1993,piano,tt0107822,The Piano,The Piano
1993,1994,66,ACTRESS IN A LEADING ROLE,Debra Winger,Shadowlands,False,1993,shadowlands,tt0108101,Shadowlands,Shadowlands
1993,1994,66,ACTRESS IN A LEADING ROLE,Debra Winger,Shadowlands,False,1993,shadowlands,tt0393733,The Shadowlands,The Shadowlands
1993,1994,66,ACTRESS IN A SUPPORTING ROLE,Holly Hunter,The Firm,False,1993,firm,tt0106918,The Firm,The Firm
1993,1994,66,ACTRESS IN A SUPPORTING ROLE,Rosie Perez,Fearless,False,1993,fearless,tt0106881,Fearless,Fearless
1993,1994,66,ACTRESS IN A SUPPORTING ROLE,Rosie Perez,Fearless,False,1993,fearless,tt8426678,Fearless!,Fearless!
1993,1994,66,ACTRESS IN A SUPPORTING ROLE,Winona Ryder,The Age of Innocence,False,1993,age of innocence,tt0075640,Age of Innocence,Age of Innocence
1993,1994,66,ACTRESS IN A SUPPORTING ROLE,Winona Ryder,The Age of Innocence,False,1993,age of innocence,tt0106226,The Age of Innocence,The Age of Innocence
1993,1994,66,ART DIRECTION,Art Direction:  Ken Adam;  Set Decoration:  Marvin March,Addams Family Values,False,1993,addams family values,tt0106220,Addams Family Values,Addams Family Values
1993,1994,66,ART DIRECTION,"Art Direction:  Ben Van Os, Jan Roelfs",Orlando,False,1993,orlando,tt0107756,Orlando,Orlando
1993,1994,66,CINEMATOGRAPHY,Conrad L. Hall,Searching for Bobby Fischer,False,1993,searching for bobby fischer,tt0108065,Searching for Bobby Fischer,Searching for Bobby Fischer
1993,1994,66,DIRECTING,Robert Altman,Short Cuts,False,1993,short cuts,tt0108122,Short Cuts,Short Cuts
1993,1994,66,DOCUMENTARY (Feature),"David Paperny, Arthur Ginsberg",The Broadcast Tapes of Dr. Peter,False,1993,broadcast tapes of dr peter,tt0106485,The Broadcast Tapes of Dr. Peter,The Broadcast Tapes of Dr. Peter
1993,1994,66,DOCUMENTARY (Feature),"David Collier, Betsy Thompson",For Better or for Worse,False,1993,for better or for worse,tt0106939,For Better or for Worse,For Better or for Worse
1993,1994,66,DOCUMENTARY (Feature),"Susan Raymond, Alan Raymond",I Am a Promise: The Children of Stanton Elementary School,True,1993,i am a promise children of stanton elementary school,tt0107177,I Am a Promise: The Children of Stanton Elementary School,I Am a Promise: The Children of Stanton Elementary School
1993,1994,66,DOCUMENTARY (Feature),"D.A. Pennebaker, Chris Hegedus",The War Room,False,1993,war room,tt0108515,The War Room,The War Room
1993,1994,66,DOCUMENTARY (Feature),"D.A. Pennebaker, Chris Hegedus",The War Room,False,1993,war room,tt3832914,War Room,War Room
1993,1994,66,FOREIGN LANGUAGE FILM,Spain,Belle Epoque,True,1993,belle epoque,tt0103791,Belle Epoque,Belle Epoque
1993,1994,66,FOREIGN LANGUAGE FILM,United Kingdom,Hedd Wyn,False,1993,hedd wyn,tt0104403,Hedd Wyn,Hedd Wyn
1993,1994,66,MAKEUP,"Greg Cannom, Ve Neill, Yolanda Toussieng",Mrs. Doubtfire,True,1993,mrs doubtfire,tt0107614,Mrs. Doubtfire,Mrs. Doubtfire
1993,1994,66,MUSIC (Original Song),"Music and Lyric by Janet Jackson, James Harris III and Terry Lewis",Poetic Justice,False,1993,poetic justice,tt0107840,Poetic Justice,Poetic Justice
1993,1994,66,MUSIC (Original Song),"Music and Lyric by Carole Bayer Sager, James Ingram and Clif Magness",Beethoven's 2nd,False,1993,beethovens iind,tt0106375,Beethoven's 2nd,Beethoven's 2nd
1993,1994,66,MUSIC (Original Song),Music by Marc Shaiman; Lyric by Ramsey McLean,Sleepless in Seattle,False,1993,sleepless in seattle,tt0108160,Sleepless in Seattle,Sleepless in Seattle
1993,1994,66,SHORT FILM (Animated),"Bob Godfrey, Kevin Baldwin",Small Talk,False,1993,small talk,tt1068853,Small Talk,Small Talk
1993,1994,66,SHORT FILM (Animated),Mark Baker,The Village,False,1993,village,tt0368447,The Village,The Village
1993,1994,66,SHORT FILM (Animated),Mark Baker,The Village,False,1993,village,tt27506951,Village,Village
1993,1994,66,SHORT FILM (Live Action),"Peter Weller, Jana Sue Memel",Partners,False,1993,partners,tt0075038,Partners,Partners
1993,1994,66,SHORT FILM (Live Action),"Peter Weller, Jana Sue Memel",Partners,False,1993,partners,tt0419026,Partner(s),Partner(s)
1993,1994,66,SOUND,"Michael Minkler, Bob Beemer, Tim Cooney",Cliffhanger,False,1993,cliffhanger,tt0106582,Cliffhanger,Cliffhanger
1993,1994,66,SOUND,"Michael Minkler, Bob Beemer, Tim Cooney",Cliffhanger,False,1993,cliffhanger,tt0444964,The Cliffhanger,The Cliffhanger
1993,1994,66,SOUND,"Chris Carpenter, D. M. Hemphill, Bill W. Benton, Lee Orloff",Geronimo: An American Legend,False,1993,geronimo an american legend,tt0107004,Geronimo: An American Legend,Geronimo: An American Legend
1993,1994,66,SOUND,"Gary Summers, Gary Rydstrom, Shawn Murphy, Ron Judkins",Jurassic Park,True,1993,jurassic park,tt0107290,Jurassic Park,Jurassic Park
1993,1994,66,VISUAL EFFECTS,"Pete Kozachik, Eric Leighton, Ariel Velasco Shaw, Gordon Baker",The Nightmare before Christmas,False,1993,nightmare before christmas,tt0107688,The Nightmare Before Christmas,The Nightmare Before Christmas
1993,1994,66,WRITING (Screenplay Written Directly for the Screen),Gary Ross,Dave,False,1993,dave,tt0106673,Dave,Dave
1994,1995,67,ACTOR IN A LEADING ROLE,Morgan Freeman,The Shawshank Redemption,False,1994,shawshank redemption,tt0111161,The Shawshank Redemption,The Shawshank Redemption
1994,1995,67,ACTOR IN A LEADING ROLE,Tom Hanks,Forrest Gump,True,1994,forrest gump,tt0109830,Forrest Gump,Forrest Gump
1994,1995,67,ACTOR IN A LEADING ROLE,Nigel Hawthorne,The Madness of King George,False,1994,madness of king george,tt0110428,The Madness of King George,The Madness of King George
1994,1995,67,ACTOR IN A LEADING ROLE,Paul Newman,Nobody's Fool,False,1994,nobodys fool,tt0091642,Nobody's Fool,Nobody's Fool
1994,1995,67,ACTOR IN A LEADING ROLE,John Travolta,Pulp Fiction,False,1994,pulp fiction,tt0110912,Pulp Fiction,Pulp Fiction
1994,1995,67,ACTOR IN A SUPPORTING ROLE,Martin Landau,Ed Wood,True,1994,ed wood,tt0109707,Ed Wood,Ed Wood
1994,1995,67,ACTOR IN A SUPPORTING ROLE,Chazz Palminteri,Bullets over Broadway,False,1994,bullets over broadway,tt0109348,Bullets Over Broadway,Bullets Over Broadway
1994,1995,67,ACTOR IN A SUPPORTING ROLE,Paul Scofield,Quiz Show,False,1994,quiz show,tt0110932,Quiz Show,Quiz Show
1994,1995,67,ACTRESS IN A LEADING ROLE,Jodie Foster,Nell,False,1994,nell,tt0110638,Nell,Nell
1994,1995,67,ACTRESS IN A LEADING ROLE,Jessica Lange,Blue Sky,True,1994,blue sky,tt0109306,Blue Sky,Blue Sky
1994,1995,67,ACTRESS IN A LEADING ROLE,Miranda Richardson,Tom & Viv,False,1994,tom viv,tt0111454,Tom & Viv,Tom & Viv
1994,1995,67,ACTRESS IN A LEADING ROLE,Susan Sarandon,The Client,False,1994,client,tt0109446,The Client,The Client
1994,1995,67,ART DIRECTION,Art Direction:  Lilly Kilvert;  Set Decoration:  Dorree Cooper,Legends of the Fall,False,1994,legends of fall,tt0110322,Legends of the Fall,Legends of the Fall
1994,1995,67,CINEMATOGRAPHY,Piotr Sobocinski,Red,False,1994,red,tt0377108,Traveller: Red,Red
1994,1995,67,CINEMATOGRAPHY,Piotr Sobocinski,Red,False,1994,red,tt0972883,Red,Red
1994,1995,67,CINEMATOGRAPHY,Piotr Sobocinski,Red,False,1994,red,tt1245526,RED,RED
1994,1995,67,CINEMATOGRAPHY,Piotr Sobocinski,Red,False,1994,red,tt2776528,Red!,Red!
1994,1995,67,CINEMATOGRAPHY,Piotr Sobocinski,Red,False,1994,red,tt8851190,MGC Presents Red,Red
1994,1995,67,CINEMATOGRAPHY,Owen Roizman,Wyatt Earp,False,1994,wyatt earp,tt0111756,Wyatt Earp,Wyatt Earp
1994,1995,67,COSTUME DESIGN,"Lizzy Gardiner, Tim Chappel","The Adventures of Priscilla, Queen of the Desert",True,1994,adventures of priscilla queen of desert,tt0109045,"The Adventures of Priscilla, Queen of the Desert","The Adventures of Priscilla, Queen of the Desert"
1994,1995,67,COSTUME DESIGN,April Ferry,Maverick,False,1994,maverick,tt0110478,Maverick,Maverick
1994,1995,67,DOCUMENTARY (Feature),"Connie Field, Marilyn Mulford",Freedom on My Mind,False,1994,freedom on my mind,tt0109839,Freedom on My Mind,Freedom on My Mind
1994,1995,67,DOCUMENTARY (Feature),Jean Bach,A Great Day in Harlem,False,1994,a great day in harlem,tt0109934,A Great Day in Harlem,A Great Day in Harlem
1994,1995,67,DOCUMENTARY (Feature),"Freida Lee Mock, Terry Sanders",Maya Lin: A Strong Clear Vision,True,1994,maya lin a strong clear vision,tt0110480,Maya Lin: A Strong Clear Vision,Maya Lin: A Strong Clear Vision
1994,1995,67,DOCUMENTARY (Short Subject),"Vince DiPersio, Bill Guttentag",Blues Highway,False,1994,blues highway,tt0115718,Blues Highway,Blues Highway
1994,1995,67,DOCUMENTARY (Short Subject),"Dee Mosbacher, Frances Reid",Straight from the Heart,False,1994,straight from heart,tt6259602,Straight from the Heart,Straight from the Heart
1994,1995,67,FILM EDITING,"Frederick Marx, Steve James, Bill Haugse",Hoop Dreams,False,1994,hoop dreams,tt0110057,Hoop Dreams,Hoop Dreams
1994,1995,67,FILM EDITING,John Wright,Speed,False,1994,speed,tt0111257,Speed,Speed
1994,1995,67,FILM EDITING,John Wright,Speed,False,1994,speed,tt13984144,S.P.E.E.D.,S.P.E.E.D.
1994,1995,67,FILM EDITING,John Wright,Speed,False,1994,speed,tt6409490,The Speed,The Speed
1994,1995,67,FOREIGN LANGUAGE FILM,The Former Yugoslav Republic of Macedonia,Before the Rain,False,1994,before rain,tt1666154,Before the Rain,Before the Rain
1994,1995,67,MUSIC (Original Score),Hans Zimmer,The Lion King,True,1994,lion king,tt0110357,The Lion King,The Lion King
1994,1995,67,MUSIC (Original Song),"Music and Lyric by Carole Bayer Sager, James Newton Howard, James Ingram and Patty Smyth",Junior,False,1994,junior,tt0089392,Junior,Junior
1994,1995,67,MUSIC (Original Song),Music and Lyric by Randy Newman,The Paper,False,1994,paper,tt0110771,The Paper,The Paper
1994,1995,67,BEST PICTURE,"Duncan Kenworthy, Producer",Four Weddings and a Funeral,False,1994,four weddings and a funeral,tt0109831,Four Weddings and a Funeral,Four Weddings and a Funeral
1994,1995,67,SHORT FILM (Animated),Vanessa Schwartz,The Janitor,False,1994,janitor,tt0373040,The Janitor,The Janitor
1994,1995,67,SHORT FILM (Animated),Erica Russell,Triangle,False,1994,triangle,tt11354424,Triangle,Triangle
1994,1995,67,SHORT FILM (Animated),Erica Russell,Triangle,False,1994,triangle,tt3278988,The Triangle,The Triangle
1994,1995,67,SHORT FILM (Live Action),"Paul Unwin, Nick Vivian",Syrup,False,1994,syrup,tt0762138,Syrup,Syrup
1994,1995,67,SHORT FILM (Live Action),"Peggy Rajski, Randy Stone",Trevor,True,1994,trevor,tt6006248,Trevor,Trevor
1994,1995,67,SOUND,"Donald O. Mitchell, Michael Herbick, Frank A. Montaño, Arthur Rochester",Clear and Present Danger,False,1994,clear and present danger,tt0109444,Clear and Present Danger,Clear and Present Danger
1994,1995,67,VISUAL EFFECTS,"John Bruno, Thomas L. Fisher, Jacques Stroweis, Patrick McClung",True Lies,False,1994,true lies,tt0111503,True Lies,True Lies
1994,1995,67,WRITING (Screenplay Written Directly for the Screen),"Frances Walsh, Peter Jackson",Heavenly Creatures,False,1994,heavenly creatures,tt0110005,Heavenly Creatures,Heavenly Creatures
1995,1996,68,ACTOR IN A LEADING ROLE,Nicolas Cage,Leaving Las Vegas,True,1995,leaving las vegas,tt0113627,Leaving Las Vegas,Leaving Las Vegas
1995,1996,68,ACTOR IN A LEADING ROLE,Richard Dreyfuss,Mr. Holland's Opus,False,1995,mr hollands opus,tt0113862,Mr. Holland's Opus,Mr. Holland's Opus
1995,1996,68,ACTOR IN A LEADING ROLE,Anthony Hopkins,Nixon,False,1995,nixon,tt0113987,Nixon,Nixon
1995,1996,68,ACTOR IN A LEADING ROLE,Sean Penn,Dead Man Walking,False,1995,dead man walking,tt0092841,Dead Man Walking,Dead Man Walking
1995,1996,68,ACTOR IN A SUPPORTING ROLE,James Cromwell,Babe,False,1995,babe,tt0083606,Babe,Babe
1995,1996,68,ACTOR IN A SUPPORTING ROLE,James Cromwell,Babe,False,1995,babe,tt0103747,The Babe,The Babe
1995,1996,68,ACTOR IN A SUPPORTING ROLE,Ed Harris,Apollo 13,False,1995,apollo 1iii,tt0112384,Apollo 13,Apollo 13
1995,1996,68,ACTOR IN A SUPPORTING ROLE,Tim Roth,Rob Roy,False,1995,rob roy,tt0114287,Rob Roy,Rob Roy
1995,1996,68,ACTOR IN A SUPPORTING ROLE,Kevin Spacey,The Usual Suspects,True,1995,usual suspects,tt0114814,The Usual Suspects,The Usual Suspects
1995,1996,68,ACTRESS IN A LEADING ROLE,Sharon Stone,Casino,False,1995,casino,tt0112641,Casino,Casino
1995,1996,68,ACTRESS IN A LEADING ROLE,Meryl Streep,The Bridges of Madison County,False,1995,bridges of madison county,tt0112579,The Bridges of Madison County,The Bridges of Madison County
1995,1996,68,ACTRESS IN A LEADING ROLE,Emma Thompson,Sense and Sensibility,False,1995,sense and sensibility,tt0114388,Sense and Sensibility,Sense and Sensibility
1995,1996,68,ACTRESS IN A SUPPORTING ROLE,Mira Sorvino,Mighty Aphrodite,True,1995,mighty aphrodite,tt0113819,Mighty Aphrodite,Mighty Aphrodite
1995,1996,68,ACTRESS IN A SUPPORTING ROLE,Mare Winningham,Georgia,False,1995,georgia,tt0095208,Georgia,Georgia
1995,1996,68,ART DIRECTION,Art Direction:  Bo Welch;  Set Decoration:  Cheryl Carasik,A Little Princess,False,1995,a little princess,tt0113670,A Little Princess,A Little Princess
1995,1996,68,ART DIRECTION,Eugenio Zanetti,Restoration,True,1995,restoration,tt0114272,Restoration,Restoration
1995,1996,68,CINEMATOGRAPHY,Stephen Goldblatt,Batman Forever,False,1995,batman forever,tt0112462,Batman Forever,Batman Forever
1995,1996,68,CINEMATOGRAPHY,John Toll,Braveheart,True,1995,braveheart,tt0112573,Braveheart,Braveheart
1995,1996,68,DOCUMENTARY (Feature),Jon Blair,Anne Frank Remembered,True,1995,anne frank remembered,tt0112373,Anne Frank Remembered,Anne Frank Remembered
1995,1996,68,DOCUMENTARY (Feature),"Mike Tollin, Fredric Golding",Hank Aaron: Chasing the Dream,False,1995,hank aaron chasing dream,tt0113254,Hank Aaron: Chasing the Dream,Hank Aaron: Chasing the Dream
1995,1996,68,DOCUMENTARY (Feature),"Jeanne Jordan, Steven Ascher",Troublesome Creek: A Midwestern,False,1995,troublesome creek a midwestern,tt1614420,Troublesome Creek: A Midwestern,Troublesome Creek: A Midwestern
1995,1996,68,FILM EDITING,Chris Lebenzon,Crimson Tide,False,1995,crimson tide,tt0112740,Crimson Tide,Crimson Tide
1995,1996,68,FILM EDITING,Richard Francis-Bruce,Seven,False,1995,seven,tt0079882,Seven,Seven
1995,1996,68,FILM EDITING,Richard Francis-Bruce,Seven,False,1995,seven,tt8084782,SeVen,SeVen
1995,1996,68,FILM EDITING,Richard Francis-Bruce,Seven,False,1995,seven,tt8095862,The Seven,The Seven
1995,1996,68,FOREIGN LANGUAGE FILM,Sweden,All Things Fair,False,1995,all things fair,tt20453900,All Things Fair,All Things Fair
1995,1996,68,FOREIGN LANGUAGE FILM,Algeria,Dust of Life,False,1995,dust of life,tt1000706,Dust of Life,Dust of Life
1995,1996,68,FOREIGN LANGUAGE FILM,Brazil,O Quatrilho,False,1995,o quatrilho,tt0114212,O Quatrilho,O Quatrilho
1995,1996,68,MAKEUP,"Greg Cannom, Bob Laden, Colleen Callaghan",Roommates,False,1995,roommates,tt0067688,Roommates,Roommates
1995,1996,68,MAKEUP,"Greg Cannom, Bob Laden, Colleen Callaghan",Roommates,False,1995,roommates,tt0236693,The Roommates,The Roommates
1995,1996,68,MAKEUP,"Greg Cannom, Bob Laden, Colleen Callaghan",Roommates,False,1995,roommates,tt4786562,Room-Mates,Room-Mates
1995,1996,68,MUSIC (Original Musical or Comedy Score),Marc Shaiman,The American President,False,1995,american president,tt0112346,The American President,The American President
1995,1996,68,MUSIC (Original Musical or Comedy Score),Music by Alan Menken; Lyrics by Stephen Schwartz; Orchestral Score by Alan Menken,Pocahontas,True,1995,pocahontas,tt0114148,Pocahontas,Pocahontas
1995,1996,68,MUSIC (Original Musical or Comedy Score),Randy Newman,Toy Story,False,1995,toy story,tt0114709,Toy Story,Toy Story
1995,1996,68,MUSIC (Original Musical or Comedy Score),Thomas Newman,Unstrung Heroes,False,1995,unstrung heroes,tt0114798,Unstrung Heroes,Unstrung Heroes
1995,1996,68,MUSIC (Original Song),"Music and Lyric by Michael Kamen, Bryan Adams and Robert John Lange",Don Juan DeMarco,False,1995,don juan demarco,tt0112883,Don Juan DeMarco,Don Juan DeMarco
1995,1996,68,SHORT FILM (Animated),"Chris Landreth, Robin Bargar",the end,False,1995,end,tt0077504,The End,The End
1995,1996,68,SHORT FILM (Animated),"Chris Landreth, Robin Bargar",the end,False,1995,end,tt1437268,The E.N.D.,The E.N.D.
1995,1996,68,SHORT FILM (Animated),"Chris Landreth, Robin Bargar",the end,False,1995,end,tt1454592,End,End
1995,1996,68,SOUND,"Steve Maslow, Gregg Landaker, Keith A. Wester",Waterworld,False,1995,waterworld,tt0114898,Waterworld,Waterworld
1996,1997,69,ACTOR IN A LEADING ROLE,Tom Cruise,Jerry Maguire,False,1996,jerry maguire,tt0116695,Jerry Maguire,Jerry Maguire
1996,1997,69,ACTOR IN A LEADING ROLE,Ralph Fiennes,The English Patient,False,1996,english patient,tt0116209,The English Patient,The English Patient
1996,1997,69,ACTOR IN A LEADING ROLE,Woody Harrelson,The People vs. Larry Flynt,False,1996,people vs larry flynt,tt0117318,The People vs. Larry Flynt,The People vs. Larry Flynt
1996,1997,69,ACTOR IN A LEADING ROLE,Geoffrey Rush,Shine,True,1996,shine,tt0117631,Shine,Shine
1996,1997,69,ACTOR IN A LEADING ROLE,Geoffrey Rush,Shine,True,1996,shine,tt4387270,Shine!,Shine!
1996,1997,69,ACTOR IN A LEADING ROLE,Billy Bob Thornton,Sling Blade,False,1996,sling blade,tt0117666,Sling Blade,Sling Blade
1996,1997,69,ACTOR IN A SUPPORTING ROLE,William H. Macy,Fargo,False,1996,fargo,tt0116282,Fargo,Fargo
1996,1997,69,ACTOR IN A SUPPORTING ROLE,Edward Norton,Primal Fear,False,1996,primal fear,tt0117381,Primal Fear,Primal Fear
1996,1997,69,ACTOR IN A SUPPORTING ROLE,James Woods,Ghosts of Mississippi,False,1996,ghosts of mississippi,tt0116410,Ghosts of Mississippi,Ghosts of Mississippi
1996,1997,69,ACTRESS IN A LEADING ROLE,Brenda Blethyn,Secrets & Lies,False,1996,secrets lies,tt0117589,Secrets & Lies,Secrets & Lies
1996,1997,69,ACTRESS IN A LEADING ROLE,Diane Keaton,Marvin's Room,False,1996,marvins room,tt0116999,Marvin's Room,Marvin's Room
